NÚMERO DE ANEXO,CLAVE DE ACUÍFERO,VOLUMEN ANUAL EN m3,FECHA
5333,2411,72500.0,2022-05-22
5334,2415,103441.0,2022-05-22
5335,2408,168000.0,2022-05-22
5336,2408,100000.0,2022-05-22
5337,2415,41000.0,2022-05-22
5338,2402,160000.0,2022-05-22
5339,2402,160000.0,2022-05-22
5340,2402,160000.0,2022-05-22
5341,2411,3858.0,2022-05-22
5342,2402,160000.0,2022-05-22
5343,2402,59120.0,2022-05-22
5344,2408,90628.0,2022-05-22
5345,2413,100000.0,2022-05-22
5346,2408,120000.0,2022-05-22
5347,2408,169021.3,2022-05-22
5348,2405,9000.0,2022-05-22
5349,2407,52800.0,2022-05-22
5350,2407,90000.0,2022-05-22
5351,2401,90000.0,2022-05-22
5352,2401,90000.0,2022-05-22
5353,2415,66240.0,2022-05-22
5354,2411,3000.0,2022-05-22
5355,2405,12000.0,2022-05-22
5356,2403,30000.0,2022-05-22
5357,2411,4100.0,2022-05-22
5358,2411,4300.0,2022-05-22
5359,2413,100000.0,2022-05-22
5360,2415,621896.0,2022-05-22
5361,2415,6000.0,2022-05-22
5362,2407,8950.0,2022-05-22
5363,2411,2400.0,2022-05-22
5364,2411,6000.0,2022-05-22
5365,2402,180000.0,2022-05-22
5366,2402,90000.0,2022-05-22
5367,2405,6000.0,2022-05-22
5368,2501,59986.51,2022-05-22
5369,2502,69944.0,2022-05-22
5370,2502,132786.92,2022-05-22
5371,2514,30000.0,2022-05-22
5372,2504,10010.0,2022-05-22
5373,2503,88483.0,2022-05-22
5374,2501,3912.0,2022-05-22
5375,2501,217300.0,2022-05-22
5376,2504,30000.0,2022-05-22
5377,2503,10518.0,2022-05-22
5378,2503,9000.0,2022-05-22
5379,2505,48000.0,2022-05-22
5380,2503,36000.0,2022-05-22
5381,2503,59616.0,2022-05-22
5382,2503,200000.0,2022-05-22
5383,2503,200000.0,2022-05-22
5384,2509,20448.0,2022-05-22
5385,2509,255052.8,2022-05-22
5386,2501,247104.0,2022-05-22
5387,2501,81335.0,2022-05-22
5388,2501,9814.0,2022-05-22
5389,2501,113651.0,2022-05-22
5390,2501,120000.0,2022-05-22
5391,2502,300000.0,2022-05-22
5392,2501,300000.0,2022-05-22
5393,2501,159735.0,2022-05-22
5394,2501,174229.0,2022-05-22
5395,2501,12730.0,2022-05-22
5396,2501,300000.0,2022-05-22
5397,2503,35000.0,2022-05-22
5398,2501,101636.0,2022-05-22
5399,2501,222479.0,2022-05-22
5400,2501,109500.0,2022-05-22
5401,2501,110376.0,2022-05-22
5402,2504,116616.0,2022-05-22
5403,2501,76843.0,2022-05-22
5404,2501,236520.0,2022-05-22
5405,2501,236520.0,2022-05-22
5406,2501,176215.0,2022-05-22
5407,2501,105717.0,2022-05-22
5408,2501,29752.88,2022-05-22
5409,2501,195809.42,2022-05-22
5410,2504,1800.0,2022-05-22
5411,2502,300000.0,2022-05-22
5412,2504,270000.0,2022-05-22
5413,2502,276287.0,2022-05-22
5414,2502,266760.0,2022-05-22
5415,2502,69444.0,2022-05-22
5416,2502,300000.0,2022-05-22
5417,2501,3546.0,2022-05-22
5418,2502,106704.0,2022-05-22
5419,2509,78200.0,2022-05-22
5420,2502,360000.0,2022-05-22
5421,2502,300000.0,2022-05-22
5422,2509,8784.0,2022-05-22
5423,2501,211500.0,2022-05-22
5424,2509,143096.4,2022-05-22
5425,2503,60000.0,2022-05-22
5426,2503,80000.0,2022-05-22
5427,2503,67000.0,2022-05-22
5428,2502,300000.0,2022-05-22
5429,2503,30000.0,2022-05-22
5430,2505,259891.0,2022-05-22
5431,2504,240000.0,2022-05-22
5432,2504,240000.0,2022-05-22
5433,2501,30000.0,2022-05-22
5434,2509,243388.8,2022-05-22
5435,2501,20450.0,2022-05-22
5436,2509,32256.0,2022-05-22
5437,2505,946080.0,2022-05-22
5438,2505,946080.0,2022-05-22
5439,2504,24000.0,2022-05-22
5440,2501,55761.0,2022-05-22
5441,2503,12585.0,2022-05-22
5442,2503,45712.8,2022-05-22
5443,2503,15000.0,2022-05-22
5444,2503,153000.0,2022-05-22
5445,2509,39509.4,2022-05-22
5446,2509,14865.0,2022-05-22
5447,2501,23353.0,2022-05-22
5448,2501,20405.0,2022-05-22
5449,2504,50000.0,2022-05-22
5450,2504,50750.0,2022-05-22
5451,2503,40500.0,2022-05-22
5452,2502,246867.0,2022-05-22
5453,2502,247104.0,2022-05-22
5454,2502,30000.0,2022-05-22
5455,2502,330000.0,2022-05-22
5456,2504,180000.0,2022-05-22
5457,2504,100000.0,2022-05-22
5458,2501,153450.0,2022-05-22
5459,2509,61936.32,2022-05-22
5460,2502,275184.0,2022-05-22
5461,2502,109800.0,2022-05-22
5462,2502,19693.0,2022-05-22
5463,2502,261043.2,2022-05-22
5464,2502,238634.45,2022-05-22
5465,2502,246828.72,2022-05-22
5466,2502,319071.27,2022-05-22
5467,2502,170120.37,2022-05-22
5468,2615,12000.0,2022-05-22
5469,2612,260.0,2022-05-22
5470,2620,300000.0,2022-05-22
5471,2620,300000.0,2022-05-22
5472,2626,2519.0,2022-05-22
5473,2624,3650.0,2022-05-22
5474,2625,36000.0,2022-05-22
5475,2624,3650.0,2022-05-22
5476,2632,150000.0,2022-05-22
5477,2625,2737.0,2022-05-22
5478,2625,2737.0,2022-05-22
5479,2611,200000.0,2022-05-22
5480,2608,2190.0,2022-05-22
5481,2612,36000.0,2022-05-22
5482,2612,913.0,2022-05-22
5483,2636,114000.0,2022-05-22
5484,2640,18330.0,2022-05-22
5485,2612,72000.0,2022-05-22
5486,2642,3650.0,2022-05-22
5487,2642,32850.0,2022-05-22
5488,2608,145000.0,2022-05-22
5489,2608,7300.0,2022-05-22
5490,2612,12000.0,2022-05-22
5491,2608,522.0,2022-05-22
5492,2642,80000.0,2022-05-22
5493,2601,912100.0,2022-05-22
5494,2617,2920.0,2022-05-22
5495,2621,84000.0,2022-05-22
5496,2620,372538.12,2022-05-22
5497,2642,216000.0,2022-05-22
5498,2625,1000.0,2022-05-22
5499,2625,71000.0,2022-05-22
5500,2620,3750.0,2022-05-22
5501,2640,127700.0,2022-05-22
5502,2626,180000.0,2022-05-22
5503,2625,15000.0,2022-05-22
5504,2624,30000.0,2022-05-22
5505,2624,30000.0,2022-05-22
5506,2626,36774.0,2022-05-22
5507,2626,1200000.0,2022-05-22
5508,2620,3750.0,2022-05-22
5509,2608,60000.0,2022-05-22
5510,2636,250000.0,2022-05-22
5511,2612,497482.0,2022-05-22
5512,2612,213206.0,2022-05-22
5513,2661,14948.0,2022-05-22
5514,2641,1460.0,2022-05-22
5515,2624,12000.0,2022-05-22
5516,2636,40000.0,2022-05-22
5517,2633,10500.0,2022-05-22
5518,2606,1750.0,2022-05-22
5519,2640,3000.0,2022-05-22
5520,2601,57270.0,2022-05-22
5521,2623,365.0,2022-05-22
5522,2629,61430.0,2022-05-22
5523,2629,22338.0,2022-05-22
5524,2629,83768.0,2022-05-22
5525,2629,16754.0,2022-05-22
5526,2629,83768.0,2022-05-22
5527,2629,44676.0,2022-05-22
5528,2629,111690.0,2022-05-22
5529,2629,105327.0,2022-05-22
5530,2629,62208.0,2022-05-22
5531,2624,566.0,2022-05-22
5532,2636,100000.0,2022-05-22
5533,2624,3000.0,2022-05-22
5534,2640,30000.0,2022-05-22
5535,2640,800000.0,2022-05-22
5536,2640,550000.0,2022-05-22
5537,2608,30219.0,2022-05-22
5538,2646,1300.0,2022-05-22
5539,2640,54600.0,2022-05-22
5540,2625,3000.0,2022-05-22
5541,2642,27000.0,2022-05-22
5542,2608,60000.0,2022-05-22
5543,2624,16500.0,2022-05-22
5544,2624,1500.0,2022-05-22
5545,2624,1500.0,2022-05-22
5546,2624,1500.0,2022-05-22
5547,2624,1500.0,2022-05-22
5548,2624,1500.0,2022-05-22
5549,2625,2000.0,2022-05-22
5550,2610,114000.0,2022-05-22
5551,2635,200000.0,2022-05-22
5552,2635,200000.0,2022-05-22
5553,2621,911.0,2022-05-22
5554,2621,86400.0,2022-05-22
5555,2619,777500.0,2022-05-22
5556,2640,1200000.0,2022-05-22
5557,2621,1000.0,2022-05-22
5558,2625,365.0,2022-05-22
5559,2625,200.0,2022-05-22
5560,2624,19200.0,2022-05-22
5561,2615,24000.0,2022-05-22
5562,2641,144000.0,2022-05-22
5563,2661,48000.0,2022-05-22
5564,2625,2365.0,2022-05-22
5565,2625,212803.0,2022-05-22
5566,2625,2737.0,2022-05-22
5567,2625,1715.0,2022-05-22
5568,2703,36500.0,2022-05-22
5569,2702,881313.0,2022-05-22
5570,2705,443670.0,2022-05-22
5571,2705,1268056.32,2022-05-22
5572,2705,1268056.32,2022-05-22
5573,2705,1261324.36,2022-05-22
5574,2705,86680.0,2022-05-22
5575,2703,37210.0,2022-05-22
5576,2701,84200.0,2022-05-22
5577,2703,14976.0,2022-05-22
5578,2703,1440.0,2022-05-22
5579,2703,100800.0,2022-05-22
5580,2703,43145.0,2022-05-22
5581,2703,45786.0,2022-05-22
5582,2704,920.0,2022-05-22
5583,2703,3241.0,2022-05-22
5584,2703,13560.0,2022-05-22
5585,2704,75991.0,2022-05-22
5586,2704,67530.0,2022-05-22
5587,2704,1577.0,2022-05-22
5588,2703,2336.0,2022-05-22
5589,2706,9056.68,2022-05-22
5590,2706,37686.32,2022-05-22
5591,2702,18838.0,2022-05-22
5592,2707,486.0,2022-05-22
5593,2702,950400.0,2022-05-22
5594,2701,1542.0,2022-05-22
5595,2708,24455.0,2022-05-22
5596,2708,31527.0,2022-05-22
5597,2708,1214.0,2022-05-22
5598,2702,1008.0,2022-05-22
5599,2705,1555.0,2022-05-22
5600,2702,37325.0,2022-05-22
5601,2705,6260.0,2022-05-22
5602,2705,1083600.0,2022-05-22
5603,2707,907200.0,2022-05-22
5604,2702,280714.0,2022-05-22
5605,2701,942840.0,2022-05-22
5606,2705,664035.0,2022-05-22
5607,2701,497340.0,2022-05-22
5608,2702,129276.0,2022-05-22
5609,2705,448875.0,2022-05-22
5610,2705,410851.0,2022-05-22
5611,2705,630879.0,2022-05-22
5612,2701,84096.0,2022-05-22
5613,2702,69956.0,2022-05-22
5614,2701,37664.0,2022-05-22
5615,2702,40230.0,2022-05-22
5616,2703,100000.0,2022-05-22
5617,2701,91044.0,2022-05-22
5618,2701,261662.0,2022-05-22
5619,2701,44687.0,2022-05-22
5620,2707,423470.0,2022-05-22
5621,2701,338250.0,2022-05-22
5622,2701,338250.0,2022-05-22
5623,2705,425786.0,2022-05-22
5624,2707,118.0,2022-05-22
5625,2702,465178.0,2022-05-22
5626,2702,232589.0,2022-05-22
5627,2702,11230.0,2022-05-22
5628,2703,219000.0,2022-05-22
5629,2708,85896.0,2022-05-22
5630,2708,54860.0,2022-05-22
5631,2708,80136.0,2022-05-22
5632,2707,675000.0,2022-05-22
5633,2702,610416.0,2022-05-22
5634,2705,19710.0,2022-05-22
5635,2705,538650.0,2022-05-22
5636,2704,60934.0,2022-05-22
5637,2703,3660.0,2022-05-22
5638,2702,42048.0,2022-05-22
5639,2707,2050694.53,2022-05-22
5640,2702,50652.0,2022-05-22
5641,2702,5628.0,2022-05-22
5642,2705,30330.0,2022-05-22
5643,2703,14555.0,2022-05-22
5644,2703,623782.0,2022-05-22
5645,2708,77760.0,2022-05-22
5646,2702,10800.0,2022-05-22
5647,2708,182500.0,2022-05-22
5648,2704,78840.0,2022-05-22
5649,2702,42048.0,2022-05-22
5650,2708,63565.0,2022-05-22
5651,2703,56174.0,2022-05-22
5652,2702,105120.0,2022-05-22
5653,2702,101562.0,2022-05-22
5654,2707,31919.0,2022-05-22
5655,2702,116794.0,2022-05-22
5656,2702,101562.0,2022-05-22
5657,2703,60000.0,2022-05-22
5658,2703,4000.0,2022-05-22
5659,2708,55554.0,2022-05-22
5660,2708,63478.0,2022-05-22
5661,2701,1298.0,2022-05-22
5662,2702,2036.0,2022-05-22
5663,2703,74110.0,2022-05-22
5664,2703,4204.0,2022-05-22
5665,2707,42048.0,2022-05-22
5666,2706,7268.0,2022-05-22
5667,2705,4072.0,2022-05-22
5668,2807,10000.0,2022-05-22
5669,2807,72000.0,2022-05-22
5670,2807,48419.75,2022-05-22
5671,2807,26642.0,2022-05-22
5672,2807,1000.0,2022-05-22
5673,2801,532512.0,2022-05-22
5674,2801,329472.0,2022-05-22
5675,2808,0.0,2022-05-22
5676,2808,0.0,2022-05-22
5677,2808,0.0,2022-05-22
5678,2807,150000.0,2022-05-22
5679,2807,165000.0,2022-05-22
5680,2807,6000.0,2022-05-22
5681,2806,20651.0,2022-05-22
5682,2807,59999.0,2022-05-22
5683,2807,180000.0,2022-05-22
5684,2806,265000.0,2022-05-22
5685,2807,24693.5,2022-05-22
5686,2807,219.0,2022-05-22
5687,2806,85000.0,2022-05-22
5688,2807,200000.0,2022-05-22
5689,2808,53430.84,2022-05-22
5690,2808,15000.0,2022-05-22
5691,2808,5000.0,2022-05-22
5692,2808,30000.0,2022-05-22
5693,2808,2500.0,2022-05-22
5694,2808,2500.0,2022-05-22
5695,2807,180000.0,2022-05-22
5696,2811,48456.25,2022-05-22
5697,2807,4000.0,2022-05-22
5698,2809,63650.0,2022-05-22
5699,2807,463.25,2022-05-22
5700,2807,250.0,2022-05-22
5701,2807,500.0,2022-05-22
5702,2807,500.0,2022-05-22
5703,2807,250.0,2022-05-22
5704,2806,24912.5,2022-05-22
5705,2803,200000.0,2022-05-22
5706,2803,50000.0,2022-05-22
5707,2802,4872.75,2022-05-22
5708,2802,2737.5,2022-05-22
5709,2802,2737.5,2022-05-22
5710,2802,2737.5,2022-05-22
5711,2802,2737.5,2022-05-22
5712,2802,2737.5,2022-05-22
5713,2802,2737.5,2022-05-22
5714,2807,110.0,2022-05-22
5715,2807,6000.0,2022-05-22
5716,2807,3285.0,2022-05-22
5717,2807,58000.0,2022-05-22
5718,2807,8000.0,2022-05-22
5719,2807,30000.0,2022-05-22
5720,2807,30000.0,2022-05-22
5721,2807,60000.0,2022-05-22
5722,2807,60000.0,2022-05-22
5723,2803,28830.0,2022-05-22
5724,2803,34330.0,2022-05-22
5725,2806,240000.0,2022-05-22
5726,2806,240000.0,2022-05-22
5727,2807,90000.0,2022-05-22
5728,2807,90000.0,2022-05-22
5729,2803,15768.0,2022-05-22
5730,2806,240000.0,2022-05-22
5731,2811,130000.0,2022-05-22
5732,2801,55000.0,2022-05-22
5733,2801,55000.0,2022-05-22
5734,2807,10000.0,2022-05-22
5735,2807,2000.0,2022-05-22
5736,2807,78000.0,2022-05-22
5737,2802,912.5,2022-05-22
5738,2806,61503.6,2022-05-22
5739,2811,540000.0,2022-05-22
5740,2811,570000.0,2022-05-22
5741,2811,342000.0,2022-05-22
5742,2807,511.0,2022-05-22
5743,2811,180000.0,2022-05-22
5744,2807,5000.0,2022-05-22
5745,2807,10000.0,2022-05-22
5746,2807,1500.0,2022-05-22
5747,2807,500.0,2022-05-22
5748,2807,1000.0,2022-05-22
5749,2807,16219.0,2022-05-22
5750,2806,111000.0,2022-05-22
5751,2807,1381.86,2022-05-22
5752,2807,40000.0,2022-05-22
5753,2807,219.0,2022-05-22
5754,2808,122153.5,2022-05-22
5755,2806,150000.0,2022-05-22
5756,2807,10000.0,2022-05-22
5757,2807,821.25,2022-05-22
5758,2807,13000.0,2022-05-22
5759,2801,24000.0,2022-05-22
5760,2806,30000.0,2022-05-22
5761,2807,120000.0,2022-05-22
5762,2806,149040.0,2022-05-22
5763,2807,6000.0,2022-05-22
5764,2807,36000.0,2022-05-22
5765,2807,84000.0,2022-05-22
5766,2807,102000.0,2022-05-22
5767,2807,90000.0,2022-05-22
5768,2903,130900.0,2022-05-22
5769,2901,4805.0,2022-05-22
5770,2903,88368.0,2022-05-22
5771,2901,30000.0,2022-05-22
5772,2901,5000.0,2022-05-22
5773,2902,248117.0,2022-05-22
5774,2901,42000.0,2022-05-22
5775,2903,120000.0,2022-05-22
5776,2903,17681.0,2022-05-22
5777,2903,187065.0,2022-05-22
5778,2901,15250.0,2022-05-22
5779,2901,89972.1,2022-05-22
5780,2901,89972.1,2022-05-22
5781,2901,86400.0,2022-05-22
5782,2901,163200.0,2022-05-22
5783,2902,54000.0,2022-05-22
5784,2903,173355.0,2022-05-22
5785,2901,336000.0,2022-05-22
5786,2903,124200.0,2022-05-22
5787,2901,81610.0,2022-05-22
5788,2901,8669.0,2022-05-22
5789,2901,19163.0,2022-05-22
5790,2901,23163.3,2022-05-22
5791,2903,201000.0,2022-05-22
5792,2903,211268.0,2022-05-22
5793,2901,20000.0,2022-05-22
5794,2903,4320.0,2022-05-22
5795,2901,2729.0,2022-05-22
5796,2903,28494.0,2022-05-22
5797,2901,16425.0,2022-05-22
5798,2901,79935.0,2022-05-22
5799,2901,16133.0,2022-05-22
5800,2901,98167.0,2022-05-22
5801,2901,134576.0,2022-05-22
5802,2901,3375.0,2022-05-22
5803,2902,16800.0,2022-05-22
5804,2903,122045.0,2022-05-22
5805,2903,180000.0,2022-05-22
5806,2901,304056.0,2022-05-22
5807,2901,243000.0,2022-05-22
5808,2901,124438.0,2022-05-22
5809,2902,2800.0,2022-05-22
5810,2901,401137.92,2022-05-22
5811,2901,10226.0,2022-05-22
5812,2901,52920.0,2022-05-22
5813,2901,102656.25,2022-05-22
5814,2901,2700.0,2022-05-22
5815,2901,144000.0,2022-05-22
5816,2901,2772.0,2022-05-22
5817,2901,3300.12,2022-05-22
5818,2901,866922.0,2022-05-22
5819,2903,144225.0,2022-05-22
5820,2902,322773.0,2022-05-22
5821,2902,248067.0,2022-05-22
5822,2903,101620.0,2022-05-22
5823,2901,8709.0,2022-05-22
5824,2901,2667.98,2022-05-22
5825,2901,163250.0,2022-05-22
5826,2903,204625.0,2022-05-22
5827,2901,4539.0,2022-05-22
5828,2901,866922.0,2022-05-22
5829,2901,154360.0,2022-05-22
5830,2901,5010.0,2022-05-22
5831,2901,74078.1,2022-05-22
5832,2901,66131.1,2022-05-22
5833,2903,381372.0,2022-05-22
5834,2903,300000.0,2022-05-22
5835,2903,42518.0,2022-05-22
5836,2903,204000.0,2022-05-22
5837,2901,2646.0,2022-05-22
5838,2903,270000.0,2022-05-22
5839,2903,135000.0,2022-05-22
5840,2901,240000.0,2022-05-22
5841,2901,200000.0,2022-05-22
5842,2901,380000.0,2022-05-22
5843,2901,7390.0,2022-05-22
5844,2903,185000.0,2022-05-22
5845,2901,24146.0,2022-05-22
5846,2901,390000.0,2022-05-22
5847,2901,20908.0,2022-05-22
5848,2901,74.0,2022-05-22
5849,2901,203196.0,2022-05-22
5850,2902,276801.0,2022-05-22
5851,2902,270776.0,2022-05-22
5852,2903,360000.0,2022-05-22
5853,2901,5912.0,2022-05-22
5854,2903,63772.5,2022-05-22
5855,2901,560405.0,2022-05-22
5856,2901,335175.0,2022-05-22
5857,2901,510000.0,2022-05-22
5858,2902,210000.0,2022-05-22
5859,2903,90000.0,2022-05-22
5860,2903,354000.0,2022-05-22
5861,2901,42000.0,2022-05-22
5862,2903,150000.0,2022-05-22
5863,2903,40000.0,2022-05-22
5864,2903,200000.0,2022-05-22
5865,2903,120000.0,2022-05-22
5866,2903,300000.0,2022-05-22
5867,2903,360000.0,2022-05-22
5868,3001,93225.6,2022-05-22
5869,3010,34560.0,2022-05-22
5870,3010,128790.0,2022-05-22
5871,3010,70567.2,2022-05-22
5872,3010,51840.0,2022-05-22
5873,3010,116640.0,2022-05-22
5874,3010,207360.0,2022-05-22
5875,3018,24309.0,2022-05-22
5876,3008,40000.0,2022-05-22
5877,3008,35398.0,2022-05-22
5878,3006,15000.0,2022-05-22
5879,3010,209252.16,2022-05-22
5880,3010,153850.77,2022-05-22
5881,3006,146790.0,2022-05-22
5882,3010,43740.0,2022-05-22
5883,3010,51840.0,2022-05-22
5884,3010,196371.0,2022-05-22
5885,3020,478953.0,2022-05-22
5886,3020,212868.0,2022-05-22
5887,3010,338256.0,2022-05-22
5888,3006,60000.0,2022-05-22
5889,3008,6760.8,2022-05-22
5890,3006,300000.0,2022-05-22
5891,3010,101088.0,2022-05-22
5892,3010,81648.0,2022-05-22
5893,3017,25920.0,2022-05-22
5894,3010,518400.0,2022-05-22
5895,3010,878526.0,2022-05-22
5896,3008,215978.4,2022-05-22
5897,3019,400000.0,2022-05-22
5898,3008,10000.0,2022-05-22
5899,3006,985500.0,2022-05-22
5900,3008,83250.0,2022-05-22
5901,3008,166200.0,2022-05-22
5902,3008,176700.0,2022-05-22
5903,3008,176700.0,2022-05-22
5904,3008,166200.0,2022-05-22
5905,3008,166200.0,2022-05-22
5906,3019,389391.0,2022-05-22
5907,3008,241920.0,2022-05-22
5908,3010,198288.0,2022-05-22
5909,3010,95256.0,2022-05-22
5910,3010,133056.0,2022-05-22
5911,3005,315000.0,2022-05-22
5912,3008,45579.37,2022-05-22
5913,3008,36500.0,2022-05-22
5914,3010,254016.0,2022-05-22
5915,3010,498960.0,2022-05-22
5916,3008,120960.0,2022-05-22
5917,3008,182500.0,2022-05-22
5918,3008,182500.0,2022-05-22
5919,3010,281885.0,2022-05-22
5920,3008,136445.0,2022-05-22
5921,3010,134430.0,2022-05-22
5922,3010,56160.0,2022-05-22
5923,3008,331138.0,2022-05-22
5924,3010,42120.0,2022-05-22
5925,3006,50000.0,2022-05-22
5926,3012,140000.0,2022-05-22
5927,3007,10000.0,2022-05-22
5928,3007,30000.0,2022-05-22
5929,3007,155002.0,2022-05-22
5930,3006,237874.0,2022-05-22
5931,3008,150000.0,2022-05-22
5932,3008,100000.0,2022-05-22
5933,3010,51840.0,2022-05-22
5934,3007,550317.0,2022-05-22
5935,3008,96768.0,2022-05-22
5936,3008,107360.0,2022-05-22
5937,3006,19000.0,2022-05-22
5938,3006,19000.0,2022-05-22
5939,3006,19571.2,2022-05-22
5940,3006,462400.0,2022-05-22
5941,3005,123120.0,2022-05-22
5942,3008,200000.0,2022-05-22
5943,3008,10922.0,2022-05-22
5944,3010,302400.0,2022-05-22
5945,3010,302400.0,2022-05-22
5946,3005,100000.0,2022-05-22
5947,3017,60000.0,2022-05-22
5948,3006,160000.0,2022-05-22
5949,3006,73280.0,2022-05-22
5950,3004,194734.8,2022-05-22
5951,3008,120000.0,2022-05-22
5952,3008,120000.0,2022-05-22
5953,3006,5000.0,2022-05-22
5954,3006,2000.0,2022-05-22
5955,3008,111580.0,2022-05-22
5956,3004,5000.0,2022-05-22
5957,3020,294523.65,2022-05-22
5958,3017,105000.0,2022-05-22
5959,3006,95000.0,2022-05-22
5960,3006,100000.0,2022-05-22
5961,3006,30000.0,2022-05-22
5962,3006,100000.0,2022-05-22
5963,3006,300000.0,2022-05-22
5964,3008,200000.0,2022-05-22
5965,3008,61969.64,2022-05-22
5966,3006,10000.0,2022-05-22
5967,3010,155520.0,2022-05-22
5968,3105,6000.0,2022-05-22
5969,3105,343.2,2022-05-22
5970,3105,27352.5,2022-05-22
5971,3105,3308.0,2022-05-22
5972,3105,12775.0,2022-05-22
5973,3105,337.0,2022-05-22
5974,3105,5256.0,2022-05-22
5975,3105,5232.6,2022-05-22
5976,3105,34091.85,2022-05-22
5977,3105,56221.25,2022-05-22
5978,3105,5649.9,2022-05-22
5979,3105,31050.0,2022-05-22
5980,3105,13171.0,2022-05-22
5981,3105,100000.0,2022-05-22
5982,3105,15552.0,2022-05-22
5983,3105,159082.5,2022-05-22
5984,3105,90328.5,2022-05-22
5985,3105,73472.0,2022-05-22
5986,3105,66083.25,2022-05-22
5987,3105,7091.25,2022-05-22
5988,3105,1694.75,2022-05-22
5989,3105,201985.86,2022-05-22
5990,3105,393.96,2022-05-22
5991,3105,67240.0,2022-05-22
5992,3105,7665.0,2022-05-22
5993,3105,41400.0,2022-05-22
5994,3105,4347.0,2022-05-22
5995,3105,12194.0,2022-05-22
5996,3105,150000.0,2022-05-22
5997,3105,5417.5,2022-05-22
5998,3105,13124.0,2022-05-22
5999,3105,150000.0,2022-05-22
6000,3105,38872.5,2022-05-22
6001,3105,757580.0,2022-05-22
6002,3105,31705.75,2022-05-22
6003,3105,6000.0,2022-05-22
6004,3105,120000.0,2022-05-22
6005,3105,120000.0,2022-05-22
6006,3105,69172.4,2022-05-22
6007,3105,50652.0,2022-05-22
6008,3105,49065.0,2022-05-22
6009,3105,43955.0,2022-05-22
6010,3105,5628.0,2022-05-22
6011,3105,6000.0,2022-05-22
6012,3105,6000.0,2022-05-22
6013,3105,27087.5,2022-05-22
6014,3105,931.0,2022-05-22
6015,3105,394322.0,2022-05-22
6016,3105,134550.0,2022-05-22
6017,3105,5475.0,2022-05-22
6018,3105,675.36,2022-05-22
6019,3105,16425.0,2022-05-22
6020,3105,30000.0,2022-05-22
6021,3105,24000.0,2022-05-22
6022,3105,33605.0,2022-05-22
6023,3105,25550.0,2022-05-22
6024,3105,103500.0,2022-05-22
6025,3105,14496.25,2022-05-22
6026,3105,6000.0,2022-05-22
6027,3105,21977.5,2022-05-22
6028,3105,7026.25,2022-05-22
6029,3105,6000.0,2022-05-22
6030,3105,5365.5,2022-05-22
6031,3105,2555.0,2022-05-22
6032,3105,5814.0,2022-05-22
6033,3105,101287.5,2022-05-22
6034,3105,2814.0,2022-05-22
6035,3105,14182.5,2022-05-22
6036,3105,3832.5,2022-05-22
6037,3105,192075.0,2022-05-22
6038,3105,201825.0,2022-05-22
6039,3105,12018.25,2022-05-22
6040,3105,6616.0,2022-05-22
6041,3105,24000.0,2022-05-22
6042,3105,4471.25,2022-05-22
6043,3105,33605.0,2022-05-22
6044,3105,22616.25,2022-05-22
6045,3105,200000.0,2022-05-22
6046,3105,5338.0,2022-05-22
6047,3105,263.25,2022-05-22
6048,3105,36500.0,2022-05-22
6049,3105,1688.4,2022-05-22
6050,3105,10350.0,2022-05-22
6051,3105,5110.0,2022-05-22
6052,3105,219.0,2022-05-22
6053,3105,115716.0,2022-05-22
6054,3105,1335.0,2022-05-22
6055,3105,11883.0,2022-05-22
6056,3105,436.17,2022-05-22
6057,3105,9218.75,2022-05-22
6058,3105,126000.0,2022-05-22
6059,3105,102400.0,2022-05-22
6060,3105,220000.0,2022-05-22
6061,3105,3212.0,2022-05-22
6062,3105,18146.0,2022-05-22
6063,3105,15000.0,2022-05-22
6064,3105,20700.0,2022-05-22
6065,3105,124873.0,2022-05-22
6066,3105,120000.0,2022-05-22
6067,3105,2469.0,2022-05-22
6068,3222,60800.0,2022-05-22
6069,3216,60000.0,2022-05-22
6070,3216,60000.0,2022-05-22
6071,3204,60000.0,2022-05-22
6072,3213,24000.0,2022-05-22
6073,3232,274.0,2022-05-22
6074,3206,5541.0,2022-05-22
6075,3222,60000.0,2022-05-22
6076,3204,62000.0,2022-05-22
6077,3211,210000.0,2022-05-22
6078,3225,120000.0,2022-05-22
6079,3211,18000.0,2022-05-22
6080,3204,30000.0,2022-05-22
6081,3216,60000.0,2022-05-22
6082,3207,60000.0,2022-05-22
6083,3222,3000.0,2022-05-22
6084,3207,13500.0,2022-05-22
6085,3222,60000.0,2022-05-22
6086,3213,5100.0,2022-05-22
6087,3218,10000.0,2022-05-22
6088,3207,51000.0,2022-05-22
6089,3204,30000.0,2022-05-22
6090,3204,18600.0,2022-05-22
6091,3213,12000.0,2022-05-22
6092,3213,6000.0,2022-05-22
6093,3229,201000.0,2022-05-22
6094,3226,18000.0,2022-05-22
6095,3230,6000.0,2022-05-22
6096,3217,2260.0,2022-05-22
6097,3226,6000.0,2022-05-22
6098,3226,6000.0,2022-05-22
6099,3232,30000.0,2022-05-22
6100,3222,60000.0,2022-05-22
6101,3217,90000.0,2022-05-22
6102,3217,60000.0,2022-05-22
6103,3207,60000.0,2022-05-22
6104,3225,240000.0,2022-05-22
6105,3212,102000.0,2022-05-22
6106,3213,12000.0,2022-05-22
6107,3214,124800.0,2022-05-22
6108,3217,2251.0,2022-05-22
